,sessionNo,startHour,startWeekday,duration,cCount,cMinPrice,cMaxPrice,cSumPrice,bCount,bMinPrice,bMaxPrice,bSumPrice,bStep,maxVal,customerScore,accountLifetime,payments,age,address,lastOrder,cMedPrice,bMedPrice,cInterval,bInterval,new_user,onlineStatus_ n,onlineStatus_ y,availability_ completely not orderable,availability_ completely orderable,availability_ desconhecida,availability_ mainly not determinable,availability_ mainly not orderable,availability_ mainly orderable,availability_ mixed,order_ y
3741,3742,11,5,562.573,9,99.99,99.99,199.98,1,99.99,99.99,99.99,3.0,0.0,70.0,0.0,0.0,19.0,1.0,10.0,0.045004500450045004,0.010001000100010001,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0
3742,3743,11,5,221.625,6,19.99,59.99,239.94,2,19.99,59.99,79.98,1.0,5000.0,609.0,310.0,16.0,63.0,1.0,18.0,0.023338779048444638,0.023338779048444638,40.0,40.0,0,0,1,0,1,0,0,0,0,0,1
3743,3744,11,5,1336.817,30,9.99,89.99,897.77,1,15.0,15.0,15.0,2.0,500.0,556.0,322.0,4.0,60.0,2.0,37.0,0.03854530036425309,0.06666666666666667,80.0,0.0,0,0,1,0,1,0,0,0,0,0,0
3744,3745,11,5,7768.944,79,4.99,34.99,925.96,6,7.0,29.99,92.91,5.0,2300.0,491.0,347.0,11.0,48.0,2.0,30.0,0.07982535041488478,0.06155042275421946,30.0,22.99,0,0,1,0,1,0,0,0,0,0,1
3745,3746,11,5,157.89,19,13.99,13.99,237.83,1,13.99,13.99,13.99,1.0,0.0,70.0,0.0,0.0,19.0,1.0,10.0,0.0798889963419249,0.07147962830593281,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0
3746,3747,11,5,0.0,1,49.99,49.99,49.99,1,49.99,49.99,49.99,1.0,0.0,70.0,0.0,0.0,19.0,1.0,10.0,0.020004000800160033,0.020004000800160033,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0
3747,3748,11,5,606.9259999999999,3,69.99,69.99,209.97,1,69.99,69.99,69.99,5.0,1800.0,534.0,203.0,17.0,60.0,2.0,73.0,0.014287755393627661,0.014287755393627663,0.0,0.0,0,0,1,0,1,0,0,0,0,0,1
3748,3749,11,5,1937.921,59,4.0,25.0,648.22,5,5.0,25.0,55.98,1.0,800.0,414.0,8.0,26.0,45.0,2.0,13.0,0.08404258157466447,0.0849762066621346,21.0,20.0,0,0,1,0,1,0,0,0,0,0,1
3749,3750,11,5,216.112,2,0.0,1.0,3.0,2,0.0,0.0,0.0,1.0,10000.0,497.0,188.0,74.0,54.0,2.0,10.0,inf,inf,0.0,0.0,0,0,1,0,0,1,0,0,0,0,0
3750,3751,11,5,1851.675,17,5.0,39.99,294.87,5,5.0,19.99,57.97,5.0,5500.0,566.0,251.0,43.0,49.0,2.0,18.0,0.05761118959592013,0.09528952132897117,34.99,14.989999999999998,0,0,1,0,1,0,0,0,0,0,1
3751,3752,11,5,364.68199999999996,15,9.99,18.99,231.85,4,9.99,18.99,56.96,5.0,0.0,70.0,0.0,0.0,19.0,1.0,10.0,0.06769540539133151,0.07412898443291326,8.999999999999998,8.999999999999998,0,0,1,0,1,0,0,0,0,0,1
3752,3753,11,5,206.237,2,469.99,469.99,939.98,1,469.99,469.99,469.99,3.0,0.0,70.0,0.0,0.0,19.0,1.0,10.0,0.0021277048447839314,0.0021277048447839314,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0
3753,3754,11,5,1235.229,2,15.0,15.0,30.0,1,15.0,15.0,15.0,1.0,300.0,468.0,1.0,1.0,28.0,2.0,64.0,0.06666666666666667,0.06666666666666667,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0
3754,3755,11,5,3318.196,5,59.99,59.99,179.97,1,59.99,59.99,59.99,1.0,600.0,541.0,256.0,1.0,43.0,2.0,265.0,0.025930247633864912,0.016669444907484583,0.0,0.0,0,0,1,0,1,0,0,0,0,0,1
3755,3756,11,5,54.225,1,319.99,319.99,319.99,1,319.99,319.99,319.99,3.0,300.0,383.0,0.0,0.0,51.0,2.0,24.0,0.003125097659301853,0.003125097659301853,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0
3756,3757,11,5,1191.725,8,3.99,69.99,229.92,1,3.99,3.99,3.99,1.0,4000.0,548.0,219.0,7.0,43.0,2.0,45.0,0.03665328672704029,0.25062656641604014,69.99,3.99,0,0,1,0,1,0,0,0,0,0,1
3757,3758,11,5,220.696,2,999.99,999.99,1999.98,1,999.99,999.99,999.99,1.0,0.0,70.0,0.0,0.0,19.0,1.0,10.0,0.001000010000100001,0.001000010000100001,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0
3758,3759,11,5,1448.264,13,44.0,54.95,368.74,1,54.95,54.95,54.95,5.0,28000.0,548.0,152.0,152.0,62.0,2.0,10.0,0.0352551933611759,0.018198362147406732,10.950000000000003,0.0,0,0,1,0,1,0,0,0,0,0,1
3759,3760,11,5,3142.1929999999998,52,6.99,9.99,469.28,0,0.0,0.0,0.0,1.0,1900.0,574.0,100.0,8.0,43.0,2.0,59.0,0.11080804636890557,0.0,3.0,0.0,0,0,1,0,1,0,0,0,0,0,0
3760,3761,11,5,288.062,7,4.99,12.0,62.97,1,12.0,12.0,12.0,1.0,0.0,70.0,0.0,0.0,19.0,1.0,10.0,0.1111640463712879,0.08333333333333333,7.01,0.0,0,0,1,0,0,1,0,0,0,0,0
3761,3762,11,5,365.809,18,17.5,29.99,514.84,3,29.99,29.99,89.97,1.0,4000.0,523.0,366.0,26.0,66.0,1.0,19.0,0.034255061731994225,0.03334444814938312,12.489999999999998,0.0,0,0,1,0,1,0,0,0,0,0,1
3762,3763,11,5,775.88,5,69.99,69.99,139.98,1,69.99,69.99,69.99,1.0,1800.0,470.0,96.0,15.0,40.0,2.0,33.0,0.033933419059865695,0.014287755393627663,0.0,0.0,0,0,1,0,1,0,0,0,0,0,1
3763,3764,11,5,1432.851,101,7.99,69.99,1471.92,4,8.39,9.99,38.36,2.0,0.0,70.0,0.0,0.0,19.0,1.0,10.0,0.05643595647659037,0.10617321401486424,61.99999999999999,1.5999999999999996,0,0,1,0,1,0,0,0,0,0,0
3764,3765,11,5,300.14599999999996,7,8.99,44.99,165.93,7,8.99,44.99,165.93,5.0,200.0,387.0,158.0,6.0,46.0,2.0,95.0,0.043148616162238786,0.043148616162238786,36.0,36.0,0,0,1,0,1,0,0,0,0,0,1
3765,3766,11,5,716.064,21,19.99,22.99,351.83,3,19.99,22.99,62.97,1.0,800.0,516.0,63.0,5.0,28.0,2.0,126.0,0.060438654765413116,0.04784897124711818,3.0,3.0,0,0,1,0,1,0,0,0,0,0,1
3766,3767,11,5,0.0,2,19.99,19.99,19.99,2,19.99,19.99,19.99,1.0,3400.0,424.0,192.0,42.0,62.0,1.0,12.0,0.1500750375187594,0.1500750375187594,19.99,19.99,0,0,0,0,0,1,0,0,0,0,0
3767,3768,11,5,975.1310000000001,13,12.99,49.99,222.68,3,12.99,24.99,57.97,1.0,0.0,70.0,0.0,0.0,19.0,1.0,10.0,0.06248816512024239,0.05772561092938234,37.0,11.999999999999998,0,0,0,0,0,1,0,0,0,0,0
3768,3769,11,5,545.839,3,10.99,10.99,32.97,1,10.99,10.99,10.99,5.0,0.0,70.0,0.0,0.0,19.0,1.0,10.0,0.09099181073703366,0.09099181073703368,0.0,0.0,0,0,1,0,1,0,0,0,0,0,1
3769,3770,11,5,94.671,5,7.99,7.99,39.95,1,7.99,7.99,7.99,1.0,0.0,70.0,0.0,0.0,19.0,1.0,10.0,0.12515644555694616,0.1251564455569462,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0
3770,3771,11,5,155.05700000000002,4,15.0,25.0,80.0,1,25.0,25.0,25.0,1.0,0.0,70.0,0.0,0.0,19.0,1.0,10.0,0.05,0.04,10.0,0.0,0,0,1,0,1,0,0,0,0,0,0
3771,3772,11,5,24.949,2,31.99,31.99,63.98,1,31.99,31.99,31.99,1.0,0.0,70.0,0.0,0.0,19.0,1.0,10.0,0.03125976867771179,0.03125976867771179,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0
3772,3773,11,5,1553.898,19,189.99,199.99,579.97,1,189.99,189.99,189.99,1.0,600.0,443.0,13.0,4.0,46.0,1.0,78.0,0.03276031518871665,0.005263434917627243,10.0,0.0,0,0,1,0,1,0,0,0,0,0,1
3773,3774,11,5,1288.988,7,8.39,49.99,151.13,2,8.39,49.99,58.38,1.0,600.0,450.0,50.0,12.0,52.0,1.0,11.0,0.059323709709313825,0.044930357945184955,41.6,41.6,0,0,0,0,0,1,0,0,0,0,0
3774,3775,11,5,2961.153,23,6.99,29.99,390.8,23,6.99,29.99,390.8,1.0,1000.0,567.0,123.0,4.0,31.0,2.0,165.0,0.06151627405372467,0.06151627405372467,23.0,23.0,0,0,1,0,1,0,0,0,0,0,1
3775,3776,11,5,3285.257,38,14.99,629.99,7045.68,10,17.99,549.99,1516.93,5.0,0.0,70.0,0.0,0.0,19.0,1.0,10.0,0.005251854515324671,0.0058814127291761656,615.0,532.0,0,0,1,0,1,0,0,0,0,0,1
3776,3777,11,5,64.206,1,15.0,15.0,15.0,1,15.0,15.0,15.0,2.0,0.0,70.0,0.0,0.0,19.0,1.0,10.0,0.06666666666666667,0.06666666666666667,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0
3777,3778,11,5,783.039,11,29.99,99.95,464.86,2,39.99,49.99,89.98,1.0,900.0,70.0,153.0,0.0,56.0,2.0,496.0,0.024474984969166835,0.02195603913054085,69.96000000000001,10.0,0,0,1,0,1,0,0,0,0,0,1
3778,3779,11,5,1951.236,42,1.0,12.99,152.97,7,1.0,9.99,29.99,1.0,2700.0,475.0,209.0,4.0,43.0,2.0,41.0,0.2808275050482087,0.23132848645076007,11.99,8.99,0,0,1,0,1,0,0,0,0,0,0
3779,3780,11,5,404.394,4,39.99,179.99,439.96,2,39.99,179.99,219.98,4.0,0.0,70.0,0.0,0.0,19.0,1.0,10.0,0.008721690845131842,0.008721690845131842,140.0,140.0,0,0,1,0,1,0,0,0,0,0,0
3780,3781,11,5,0.0,3,99.99,169.0,398.98,3,99.99,169.0,398.98,1.0,0.0,70.0,0.0,0.0,19.0,1.0,10.0,0.007812906922235532,0.007812906922235532,69.01,69.01,0,0,0,0,0,1,0,0,0,0,0
3781,3782,11,5,1330.129,4,35.99,299.99,407.96,1,35.99,35.99,35.99,1.0,2600.0,495.0,301.0,11.0,68.0,1.0,186.0,0.009804882831650163,0.027785495971103084,264.0,0.0,0,0,1,0,1,0,0,0,0,0,1
3782,3783,11,5,58.155,4,17.99,17.99,53.97,1,17.99,17.99,17.99,1.0,0.0,70.0,0.0,0.0,19.0,1.0,10.0,0.07411524921252548,0.05558643690939411,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0
3783,3784,11,5,0.0,3,99.99,169.0,398.98,3,99.99,169.0,398.98,1.0,0.0,70.0,0.0,0.0,19.0,1.0,10.0,0.0072467268950190825,0.0072467268950190825,69.01,69.01,0,0,0,0,0,1,0,0,0,0,0
3784,3785,11,5,1102.124,24,5.99,49.99,279.89,1,12.99,12.99,12.99,1.0,600.0,70.0,28.0,0.0,27.0,1.0,626.0,0.07717372663351056,0.07698229407236337,44.0,0.0,0,0,1,0,1,0,0,0,0,0,1
3785,3786,11,5,154.819,1,39.99,39.99,39.99,1,39.99,39.99,39.99,1.0,600.0,496.0,130.0,3.0,40.0,2.0,10.0,0.02500625156289072,0.02500625156289072,0.0,0.0,0,0,1,0,1,0,0,0,0,0,1
3786,3787,11,5,2577.882,93,9.99,29.95,735.77,1,22.95,22.95,22.95,1.0,1100.0,510.0,133.0,13.0,43.0,2.0,130.0,0.1270124609522502,0.04357298474945534,19.96,0.0,0,0,1,0,1,0,0,0,0,0,0
3787,3788,11,5,725.1460000000001,11,14.99,29.99,250.89,3,19.99,29.99,79.97,1.0,0.0,70.0,0.0,0.0,19.0,1.0,10.0,0.04526935264825713,0.03847633705271258,14.999999999999998,10.0,0,0,1,0,1,0,0,0,0,0,0
3788,3789,11,5,10.34,3,12.99,49.99,77.97,3,12.99,49.99,77.97,1.0,0.0,70.0,0.0,0.0,19.0,1.0,10.0,0.033221365028976414,0.033221365028976414,37.0,37.0,0,0,1,0,1,0,0,0,0,0,0
3789,3790,11,5,101.384,4,9.99,29.99,91.96,1,29.99,29.99,29.99,1.0,2500.0,535.0,442.0,9.0,60.0,2.0,31.0,0.04349717268377556,0.03334444814938313,20.0,0.0,0,0,0,0,0,1,0,0,0,0,0
3790,3791,11,5,669.445,12,19.99,34.99,169.94,3,19.99,34.99,84.97,1.0,4000.0,533.0,95.0,15.0,61.0,2.0,16.0,0.09094216078574027,0.036376864314296105,15.000000000000004,15.000000000000004,0,0,0,0,0,1,0,0,0,0,0
3791,3792,11,5,1053.0710000000001,42,25.0,49.99,1079.72,7,29.99,49.99,309.93,5.0,2500.0,556.0,191.0,30.0,63.0,2.0,15.0,0.03869761225503943,0.022759669864999225,24.990000000000002,20.000000000000004,0,0,1,0,1,0,0,0,0,0,1
3792,3793,11,5,609.2919999999999,12,6.99,49.99,276.89,12,6.99,49.99,276.89,1.0,4000.0,585.0,352.0,10.0,54.0,2.0,22.0,0.046075783144326636,0.046075783144326636,43.0,43.0,0,0,1,0,1,0,0,0,0,0,1
3793,3794,11,5,358.967,4,69.99,69.99,279.96,2,69.99,69.99,139.98,1.0,0.0,70.0,0.0,0.0,19.0,1.0,10.0,0.014287755393627663,0.014287755393627663,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0
3794,3795,11,5,245.37099999999998,6,9.99,24.9,104.67,2,9.99,24.9,34.89,1.0,0.0,70.0,0.0,0.0,19.0,1.0,10.0,0.06684491978609626,0.06684491978609625,14.909999999999998,14.909999999999998,0,0,0,0,0,1,0,0,0,0,0
3795,3796,11,5,1935.201,4,59.99,59.99,239.96,1,59.99,59.99,59.99,1.0,0.0,70.0,0.0,0.0,19.0,1.0,10.0,0.016669444907484583,0.016669444907484583,0.0,0.0,0,0,1,0,1,0,0,0,0,0,1
3796,3797,11,5,335.776,11,199.99,499.99,3068.93,3,199.99,499.99,1149.97,1.0,0.0,70.0,0.0,0.0,19.0,1.0,10.0,0.0036419844580430688,0.002352996541095084,300.0,300.0,0,0,1,0,1,0,0,0,0,0,0
3797,3798,11,5,1082.096,23,29.99,99.99,1754.64,2,84.99,99.95,184.94,5.0,0.0,70.0,0.0,0.0,19.0,1.0,10.0,0.013153929978226675,0.010846814852905137,70.0,14.960000000000008,0,0,1,0,1,0,0,0,0,0,1
3798,3799,11,5,10240.231,53,9.99,39.99,1240.42,7,14.99,29.99,149.34,2.0,0.0,70.0,0.0,0.0,19.0,1.0,10.0,0.04095674694033424,0.03925270117576588,30.0,14.999999999999998,0,0,1,0,1,0,0,0,0,0,0
3799,3800,11,5,26.743000000000002,2,11.99,11.99,23.98,1,11.99,11.99,11.99,1.0,0.0,70.0,0.0,0.0,19.0,1.0,10.0,0.08340283569641367,0.08340283569641367,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0
3800,3801,11,5,406.53,4,199.99,199.99,599.97,1,199.99,199.99,199.99,1.0,0.0,70.0,0.0,0.0,19.0,1.0,10.0,0.0066670000166675,0.005000250012500625,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0
3801,3802,11,5,922.1039999999999,13,9.99,39.95,227.78,3,9.99,24.99,54.28,5.0,600.0,477.0,223.0,3.0,59.0,2.0,31.0,0.056546795481068855,0.053947131810825395,29.96,14.999999999999998,0,0,1,0,1,0,0,0,0,0,1
3802,3803,11,5,4609.379,48,3.0,39.99,258.1,7,3.0,39.99,88.77,5.0,5000.0,495.0,162.0,14.0,37.0,2.0,17.0,0.19666773017430977,0.06613979380306878,36.99,36.99,0,0,1,0,1,0,0,0,0,0,1
3803,3804,11,5,1030.232,11,27.85,159.99,573.48,4,27.85,159.99,257.82,5.0,0.0,70.0,0.0,0.0,19.0,1.0,10.0,0.01862503564446478,0.015071161474698938,132.14000000000001,132.14000000000001,0,0,1,0,1,0,0,0,0,0,1
3804,3805,11,5,29.704,3,12.99,12.99,25.98,1,12.99,12.99,12.99,1.0,800.0,498.0,92.0,15.0,26.0,2.0,144.0,0.11547344110854503,0.07698229407236336,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0
3805,3806,11,5,171.91099999999997,11,14.99,29.9,178.49,3,24.95,29.9,81.75,1.0,0.0,70.0,0.0,0.0,19.0,1.0,10.0,0.07227731359680824,0.03626473254759746,14.909999999999998,4.949999999999999,0,0,0,0,0,1,0,0,0,0,0
3806,3807,11,5,71.05199999999999,1,6.99,6.99,6.99,1,6.99,6.99,6.99,5.0,0.0,70.0,0.0,0.0,19.0,1.0,10.0,0.14306151645207438,0.14306151645207438,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0
3807,3808,11,5,184.926,4,549.99,649.0,2348.97,1,549.99,549.99,549.99,1.0,0.0,70.0,0.0,0.0,19.0,1.0,10.0,0.0017028740256367686,0.0018182148766341206,99.00999999999999,0.0,0,0,1,1,0,0,0,0,0,0,0
3808,3809,11,5,2186.6479999999997,59,8.39,69.99,1718.73,9,8.39,69.99,183.51,1.0,0.0,70.0,0.0,0.0,19.0,1.0,10.0,0.050717755689587446,0.08309482042286032,61.599999999999994,61.599999999999994,0,0,0,0,0,1,0,0,0,0,0
3809,3810,11,5,3791.95,42,5.0,59.99,415.65,3,9.99,49.99,79.97,5.0,0.0,70.0,0.0,0.0,19.0,1.0,10.0,0.11076164303403309,0.04168403501458941,54.99,40.0,0,0,1,0,1,0,0,0,0,0,1
3810,3811,11,5,1442.46,84,6.99,37.99,1047.3,4,6.99,14.99,41.96,1.0,600.0,588.0,7.0,4.0,28.0,2.0,128.0,0.08179330141834487,0.09787347628792596,31.0,8.0,0,0,1,0,1,0,0,0,0,0,1
3811,3812,11,5,7962.42,7,39.96,299.99,1579.87,3,39.96,299.99,639.94,1.0,600.0,436.0,306.0,20.0,60.0,1.0,44.0,0.0037385099234072783,0.003846370062222432,260.03000000000003,260.03000000000003,0,0,1,0,1,0,0,0,0,0,0
3812,3813,11,5,81.351,5,2.99,2.99,11.96,1,2.99,2.99,2.99,2.0,0.0,70.0,0.0,0.0,19.0,1.0,10.0,0.41806020066889626,0.33444816053511706,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0
3813,3814,11,5,67.57,3,16.0,16.0,48.0,1,16.0,16.0,16.0,1.0,800.0,422.0,38.0,9.0,49.0,2.0,11.0,0.0625,0.0625,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0
3814,3815,11,5,785.887,13,12.99,199.99,572.96,1,199.99,199.99,199.99,1.0,600.0,70.0,27.0,1.0,35.0,1.0,361.0,0.015888007202563264,0.005000250012500625,187.0,0.0,0,0,1,0,1,0,0,0,0,0,1
3815,3816,11,5,327.29,14,6.99,14.99,146.89,3,6.99,14.99,31.97,5.0,300.0,449.0,18.0,4.0,39.0,1.0,15.0,0.09611192580555666,0.09511300330630916,8.0,8.0,0,0,1,0,1,0,0,0,0,0,1
3816,3817,11,5,2168.76,68,4.5,60.0,1337.86,13,4.5,60.0,259.35,5.0,1500.0,478.0,192.0,18.0,42.0,2.0,10.0,0.046487198195650246,0.04556732572375685,55.5,55.5,0,0,1,0,1,0,0,0,0,0,1
3817,3818,11,5,9.243,2,9.74,9.74,19.48,1,9.74,9.74,9.74,1.0,2400.0,507.0,72.0,12.0,51.0,1.0,14.0,0.1026694045174538,0.1026694045174538,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0
3818,3819,11,5,226.558,2,5.99,5.99,11.98,1,5.99,5.99,5.99,5.0,1300.0,573.0,46.0,25.0,35.0,1.0,22.0,0.16694490818030047,0.16694490818030047,0.0,0.0,0,0,1,0,1,0,0,0,0,0,1
3819,3820,11,5,37.01,0,0.0,1.0,3.0,0,0.0,0.0,0.0,1.0,0.0,70.0,0.0,0.0,19.0,1.0,10.0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,0,0,0,0,0
3820,3821,11,5,567.995,12,14.99,69.99,169.93,1,14.99,14.99,14.99,1.0,0.0,70.0,0.0,0.0,31.0,1.0,16.0,0.07061731301123991,0.066711140760507,54.99999999999999,0.0,0,0,1,0,1,0,0,0,0,0,1
3821,3822,11,5,3512.312,20,19.95,299.99,3024.77,1,299.99,299.99,299.99,5.0,0.0,70.0,0.0,0.0,19.0,1.0,10.0,0.006612072984061599,0.0033334444481482725,280.04,0.0,0,0,1,0,1,0,0,0,0,0,1
3822,3823,11,5,1052.0639999999999,50,3.0,99.95,512.9,4,5.0,7.0,22.0,1.0,300.0,466.0,222.0,24.0,39.0,1.0,14.0,0.08618734406894989,0.19230769230769232,96.95,2.0,0,0,0,0,0,1,0,0,0,0,0
3823,3824,11,5,1833.3970000000002,8,229.99,1399.99,4954.97,1,899.0,899.0,899.0,1.0,2200.0,517.0,59.0,2.0,31.0,1.0,328.0,0.0016145405522132322,0.0011123470522803114,1170.0,0.0,0,0,1,0,0,1,0,0,0,0,0
3824,3825,11,5,334.01800000000003,5,59.99,79.99,199.97,1,59.99,59.99,59.99,1.0,0.0,70.0,0.0,0.0,19.0,1.0,10.0,0.025003750562584387,0.01666944490748458,19.999999999999993,0.0,0,0,1,0,1,0,0,0,0,0,0
3825,3826,11,5,1346.8270000000002,45,14.99,49.99,1249.65,3,14.99,49.99,99.97,1.0,4000.0,536.0,151.0,16.0,47.0,1.0,47.0,0.0361271676300578,0.03244295447172056,35.0,35.0,0,0,0,0,0,1,0,0,0,0,0
3826,3827,11,5,400.652,15,12.99,37.95,294.69,1,12.99,12.99,12.99,2.0,0.0,70.0,0.0,0.0,19.0,1.0,10.0,0.05521811154058531,0.07698229407236336,24.96,0.0,0,0,1,0,1,0,0,0,0,0,0
3827,3828,11,5,28.391,3,34.99,34.99,104.97,1,34.99,34.99,34.99,1.0,1000.0,552.0,25.0,1.0,42.0,2.0,22.0,0.02857959416976279,0.028579594169762787,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0
3828,3829,11,5,1742.994,31,16.99,299.99,1329.69,5,24.99,299.99,485.91,1.0,0.0,70.0,0.0,0.0,19.0,1.0,10.0,0.025457744387274522,0.012491568191470757,283.0,275.0,0,0,0,0,0,1,0,0,0,0,0
3829,3830,11,5,6608.686,146,4.99,64.99,2982.99,1,29.99,29.99,29.99,1.0,600.0,70.0,86.0,0.0,36.0,1.0,40.0,0.04894418016822048,0.03334444814938312,59.99999999999999,0.0,0,0,1,0,0,1,0,0,0,0,0
3830,3831,11,5,5025.404,42,29.99,149.95,3479.52,1,49.95,49.95,49.95,5.0,2500.0,465.0,115.0,24.0,57.0,2.0,13.0,0.012025179334182713,0.02002002002002002,119.96,0.0,0,0,1,0,1,0,0,0,0,0,1
3831,3832,11,5,1312.644,14,15.0,699.0,2510.95,3,15.0,699.0,873.99,1.0,300.0,505.0,84.0,9.0,47.0,2.0,25.0,0.0071319808720273015,0.004996752111127767,684.0,684.0,0,0,1,0,1,0,0,0,0,0,0
3832,3833,11,5,28.351,3,99.95,99.95,299.85,1,99.95,99.95,99.95,1.0,900.0,490.0,37.0,13.0,26.0,2.0,22.0,0.010005002501250625,0.010005002501250625,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0
3833,3834,11,5,276.067,6,4.99,49.99,119.95,6,4.99,49.99,119.95,5.0,5000.0,510.0,31.0,25.0,37.0,1.0,14.0,0.04575796726959517,0.04575796726959517,45.0,45.0,0,0,1,0,1,0,0,0,0,0,1
3834,3835,11,5,304.517,9,9.95,14.95,115.83,2,12.99,12.99,25.98,1.0,900.0,467.0,28.0,4.0,41.0,2.0,93.0,0.07784524365561263,0.07698229407236336,5.0,0.0,0,0,1,0,1,0,0,0,0,0,0
3835,3836,11,5,2770.1240000000003,81,6.99,39.99,1586.7,3,9.99,29.99,49.97,1.0,2500.0,502.0,107.0,8.0,34.0,2.0,64.0,0.050473385147417775,0.054575222848826634,33.0,20.0,0,0,1,0,0,1,0,0,0,0,0
3836,3837,11,5,740.935,6,34.99,59.99,154.97,1,59.99,59.99,59.99,1.0,0.0,70.0,0.0,0.0,19.0,1.0,10.0,0.03905505810630597,0.01666944490748458,25.0,0.0,0,0,1,0,1,0,0,0,0,0,1
3837,3838,11,5,2042.1989999999998,18,199.99,799.99,7699.82,3,299.99,799.99,1899.97,5.0,3200.0,509.0,389.0,12.0,53.0,1.0,78.0,0.002368871706406237,0.001635415485347079,600.0,500.0,0,0,1,0,1,0,0,0,0,0,1
3838,3839,11,5,1495.868,34,6.9,59.9,673.2,2,6.9,9.9,16.8,1.0,600.0,564.0,218.0,9.0,35.0,2.0,14.0,0.046468401486988845,0.11235955056179774,53.0,3.0,0,0,0,0,0,1,0,0,0,0,0
3839,3840,11,5,9.636000000000001,2,29.99,54.99,84.98,2,29.99,54.99,84.98,1.0,0.0,70.0,0.0,0.0,19.0,1.0,10.0,0.022227161591464772,0.022227161591464772,25.000000000000004,25.000000000000004,0,0,1,0,1,0,0,0,0,0,0
3840,3841,11,5,198.255,5,19.99,49.99,154.95,1,19.99,19.99,19.99,1.0,0.0,70.0,0.0,0.0,19.0,1.0,10.0,0.032268473701193935,0.05002501250625313,30.000000000000004,0.0,0,0,0,0,0,1,0,0,0,0,0
3841,3842,11,5,92.87200000000001,2,799.0,799.0,1598.0,1,799.0,799.0,799.0,4.0,0.0,70.0,0.0,0.0,19.0,1.0,10.0,0.0012515644555694619,0.0012515644555694619,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0
3842,3843,11,5,839.863,34,3.99,49.99,867.68,10,3.99,39.99,253.9,1.0,600.0,541.0,38.0,2.0,51.0,2.0,66.0,0.04103981563652052,0.04127653103343398,46.0,36.0,0,0,1,0,1,0,0,0,0,0,1
3843,3844,11,5,0.0,3,99.99,169.0,398.98,3,99.99,169.0,398.98,1.0,0.0,70.0,0.0,0.0,19.0,1.0,10.0,0.007905659134330324,0.007905659134330324,69.01,69.01,0,0,0,0,0,1,0,0,0,0,0
3844,3845,11,5,72.282,1,49.99,49.99,49.99,1,49.99,49.99,49.99,5.0,0.0,70.0,0.0,0.0,19.0,1.0,10.0,0.020004000800160033,0.020004000800160033,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0
3845,3846,11,5,435.60699999999997,15,6.99,9.99,103.89,2,9.99,9.99,19.98,1.0,0.0,70.0,0.0,0.0,19.0,1.0,10.0,0.15839827662675032,0.1001001001001001,3.0,0.0,0,0,0,0,0,1,0,0,0,0,0
3846,3847,11,5,93.398,6,14.99,39.99,134.96,1,39.99,39.99,39.99,1.0,0.0,70.0,0.0,0.0,19.0,1.0,10.0,0.04445761707172495,0.02500625156289072,25.0,0.0,0,0,0,0,0,1,0,0,0,0,0
3847,3848,11,5,351.777,10,11.99,1899.99,4951.9,3,99.99,1149.99,1449.97,3.0,2500.0,519.0,223.0,14.0,41.0,2.0,96.0,0.001695231314312838,0.0017778093832779246,1888.0,1050.0,0,0,1,0,1,0,0,0,0,0,0
3848,3849,11,5,320.097,10,10.0,34.99,144.98,1,15.0,15.0,15.0,1.0,300.0,491.0,240.0,1.0,39.0,2.0,28.0,0.07727975270479134,0.06666666666666667,24.990000000000002,0.0,0,0,1,0,1,0,0,0,0,0,0
3849,3850,11,5,1629.375,5,279.99,279.99,1399.95,1,279.99,279.99,279.99,5.0,0.0,70.0,0.0,0.0,19.0,1.0,10.0,0.0035715561270045354,0.003571556127004536,0.0,0.0,0,0,1,0,1,0,0,0,0,0,1
3850,3851,11,5,143.565,11,6.99,11.99,96.89,1,11.99,11.99,11.99,1.0,18000.0,507.0,35.0,118.0,32.0,1.0,10.0,0.11353080813293424,0.08340283569641369,5.0,0.0,0,0,1,0,0,1,0,0,0,0,0
