sessionNo,startHour,startWeekday,duration,cCount,cMinPrice,cMaxPrice,cSumPrice,bCount,bMinPrice,bMaxPrice,bSumPrice,bStep,maxVal,customerScore,accountLifetime,payments,age,address,lastOrder,cMedPrice,bMedPrice,cInterval,bInterval,new_user,onlineStatus_ y,availability_ completely not orderable,availability_ completely orderable,availability_ desconhecida,availability_ mainly not determinable,availability_ mainly orderable,availability_ mixed,order_ y
4329.0,11.0,5.0,681.038,22.0,9.99,99.99,981.7,4.0,9.99,19.99,64.92,1.0,700.0,443.0,21.0,11.0,27.0,1.0,18.0,0.33333334,0.33333334,0.0,0.0,0,1,0,1,0,0,0,0,0
4332.0,11.0,5.0,2008.8110000000001,7.0,3.99,899.0,3659.97,4.0,3.99,899.0,962.97,5.0,8500.0,543.0,269.0,33.0,45.0,2.0,13.0,0.015391719,0.015391719,29.959995,29.959995,0,1,0,1,0,0,0,0,1
4334.0,11.0,5.0,2201.865,10.0,19.99,54.95,359.82,2.0,39.99,54.95,94.94,4.0,600.0,477.0,39.0,33.0,30.0,2.0,18.0,0.075321466,0.07698229,17.0,0.0,0,1,0,1,0,0,0,0,1
4341.0,11.0,5.0,181.27,3.0,49.99,49.99,149.97,1.0,49.99,49.99,49.99,5.0,4900.0,568.0,262.0,14.0,56.0,2.0,11.0,0.05529551,0.05514416,30.990002,30.990002,0,1,0,1,0,0,0,0,1
4345.0,11.0,5.0,563.578,5.0,4.99,29.99,89.95,5.0,4.99,29.99,89.95,5.0,13600.0,518.0,316.0,14.0,53.0,2.0,17.0,0.031259768,0.031259768,26.000002,26.000002,0,1,0,1,0,0,0,0,1
4349.0,11.0,5.0,1181.335,43.0,10.0,38.64,589.12,2.0,20.0,38.64,58.64,1.0,800.0,508.0,84.0,10.0,37.0,2.0,22.0,0.046572644,0.046175156,17.0,15.0,0,1,0,0,1,0,0,0,0
4356.0,11.0,5.0,957.3710000000001,15.0,9.74,19.99,198.61,3.0,9.74,14.99,34.47,1.0,1500.0,526.0,219.0,1.0,32.0,2.0,72.0,0.05970003,0.07615563,56.01,30.990002,0,1,0,1,0,0,0,0,0
4361.0,11.0,5.0,2238.424,16.0,3.99,199.99,1145.84,7.0,3.99,199.99,462.93,1.0,4000.0,613.0,190.0,51.0,69.0,2.0,11.0,0.060987156,0.042924594,41.0,40.04,0,1,0,1,0,0,0,0,1
4367.0,11.0,5.0,1061.483,17.0,5.99,29.99,185.83,1.0,8.99,8.99,8.99,1.0,4000.0,562.0,50.0,2.0,57.0,2.0,254.0,0.06321573,0.04168404,19.0,2.0,0,1,0,1,0,0,0,0,0
4372.0,11.0,5.0,423.209,3.0,333.0,349.99,1032.98,1.0,349.99,349.99,349.99,5.0,1200.0,503.0,96.0,14.0,37.0,2.0,226.0,0.050025012,0.050025012,0.0,0.0,0,1,0,1,0,0,0,0,1
4375.0,11.0,5.0,1577.58,47.0,4.0,29.99,468.2,5.0,4.0,9.99,37.97,5.0,2500.0,455.0,172.0,72.0,62.0,2.0,15.0,0.1412069,0.13342229,96.99,4.99,0,1,0,1,0,0,0,0,1
4384.0,11.0,5.0,1761.088,32.0,16.9,19.95,239.9,6.0,16.9,19.95,111.5,5.0,1000.0,476.0,188.0,37.0,53.0,1.0,10.0,0.04357482,0.04708098,28.000002,26.000002,0,1,0,1,0,0,0,0,1
4385.0,11.0,5.0,67.87,2.0,9.99,9.99,19.98,1.0,9.99,9.99,9.99,1.0,800.0,568.0,45.0,10.0,47.0,2.0,61.0,0.024692439,0.017585509,67.99,5.0,0,1,0,1,0,0,0,0,0
4389.0,11.0,5.0,837.177,1.0,199.99,199.99,199.99,1.0,199.99,199.99,199.99,5.0,7500.0,520.0,106.0,33.0,50.0,2.0,10.0,0.030006,0.020004,0.0,0.0,0,1,0,1,0,0,0,0,1
4391.0,11.0,5.0,10300.839,31.0,9.99,379.99,2103.74,1.0,19.99,19.99,19.99,1.0,600.0,597.0,55.0,0.0,38.0,1.0,44.0,0.06900345,0.00500025,0.0,0.0,0,1,0,1,0,0,0,0,0
4396.0,11.0,5.0,120.31200000000001,1.0,39.99,39.99,39.99,1.0,39.99,39.99,39.99,5.0,1500.0,525.0,203.0,14.0,55.0,2.0,26.0,0.011267239,0.014287756,59.999996,0.0,0,1,0,1,0,0,0,0,1
4399.0,11.0,5.0,265.237,6.0,9.99,39.99,129.86,3.0,9.99,39.99,64.93,5.0,8500.0,517.0,233.0,10.0,52.0,2.0,19.0,0.06109379,0.060030017,54.99,19.99,0,1,0,1,0,0,0,0,1
4407.0,11.0,5.0,436.88,10.0,3.99,19.99,79.93,8.0,3.99,19.99,71.94,5.0,5000.0,510.0,42.0,26.0,24.0,2.0,11.0,0.052710183,0.04657662,12.960001,12.960001,0,1,0,1,0,0,0,0,1
4417.0,11.0,5.0,1773.2920000000001,54.0,9.99,109.99,1279.73,9.0,9.99,109.99,236.76,1.0,3000.0,508.0,202.0,54.0,58.0,2.0,12.0,0.04903799,0.04640371,26.960001,26.960001,0,1,0,1,0,0,0,0,1
4422.0,11.0,5.0,725.3960000000001,6.0,19.99,29.99,159.94,2.0,29.99,29.99,59.98,5.0,2000.0,543.0,342.0,7.0,54.0,2.0,20.0,0.013487296,0.013487296,230.0,230.0,0,1,0,1,0,0,0,0,1
4426.0,11.0,5.0,1248.9180000000001,13.0,17.99,39.99,343.87,2.0,17.99,39.99,57.98,1.0,600.0,70.0,134.0,0.0,61.0,2.0,574.0,0.0010921005,0.0011778563,400.0,100.0,0,1,0,0,1,0,0,0,0
4429.0,11.0,5.0,1829.818,72.0,5.5,49.99,868.96,12.0,9.99,49.99,203.88,5.0,1900.0,517.0,75.0,15.0,47.0,2.0,34.0,0.04475672,0.044359133,50.04,30.05,0,1,0,1,0,0,0,0,1
4430.0,11.0,5.0,1091.59,1.0,39.99,39.99,39.99,1.0,39.99,39.99,39.99,5.0,3700.0,524.0,52.0,14.0,47.0,1.0,22.0,0.027513757,0.010005003,0.0,0.0,0,1,0,1,0,0,0,0,1
4431.0,11.0,5.0,10428.016,67.0,5.99,59.95,1164.0,7.0,5.99,14.99,84.95,5.0,4000.0,539.0,74.0,7.0,50.0,1.0,49.0,0.057160094,0.027126,45.0,45.0,0,0,0,0,0,0,1,0,1
4433.0,11.0,5.0,209.924,8.0,9.99,14.99,95.92,8.0,9.99,14.99,95.92,5.0,8000.0,479.0,202.0,25.0,48.0,2.0,14.0,0.026677862,0.013454724,90.0,77.0,0,1,0,1,0,0,0,0,1
4441.0,11.0,5.0,317.903,11.0,9.99,49.99,244.79,2.0,9.99,39.95,49.94,2.0,3000.0,524.0,340.0,18.0,56.0,2.0,31.0,0.050025012,0.050025012,0.0,0.0,0,1,0,1,0,0,0,0,0
4444.0,11.0,5.0,4365.143,93.0,4.99,44.99,1409.12,5.0,7.99,32.99,70.95,1.0,2300.0,524.0,37.0,23.0,38.0,2.0,88.0,0.008529343,0.0053698174,110.0,20.990005,0,1,0,0,1,0,0,0,0
4446.0,11.0,5.0,466.436,7.0,4.99,39.99,145.93,7.0,4.99,39.99,145.93,5.0,8500.0,537.0,99.0,85.0,49.0,2.0,10.0,0.050025012,0.050025012,15.0,15.0,0,1,0,1,0,0,0,0,1
4454.0,11.0,5.0,3475.514,84.0,1.0,21.0,575.93,7.0,1.0,19.99,64.99,5.0,2500.0,529.0,76.0,13.0,55.0,1.0,15.0,0.02904069,0.041684035,35.0,15.0,0,1,0,1,0,0,0,0,1
4459.0,11.0,5.0,373.369,11.0,3.99,19.99,96.9,10.0,3.99,19.99,92.91,5.0,600.0,563.0,187.0,3.0,36.0,2.0,64.0,0.030616865,0.016680567,44.0,0.0,0,1,0,1,0,0,0,0,1
4461.0,11.0,5.0,10801.114,44.0,9.95,949.0,8702.55,3.0,39.99,59.99,139.97,5.0,4000.0,547.0,76.0,13.0,50.0,2.0,59.0,0.06712254,0.06712254,19.0,19.0,0,1,0,1,0,0,0,0,1
4463.0,11.0,5.0,551.6619999999999,21.0,139.99,699.99,8639.82,6.0,139.99,699.99,3079.94,1.0,300.0,228.0,21.0,0.0,22.0,2.0,171.0,0.004307614,0.003936325,460.0,460.0,0,1,0,0,1,0,0,0,0
4464.0,11.0,5.0,3522.4959999999996,41.0,3.99,22.95,374.38,4.0,5.99,12.99,40.96,1.0,300.0,578.0,5.0,1.0,34.0,2.0,181.0,0.043308794,0.044964027,30.000002,30.000002,0,1,0,1,0,0,0,0,0
4472.0,11.0,5.0,7842.236,9.0,19.99,39.99,79.97,1.0,39.99,39.99,39.99,1.0,3000.0,497.0,350.0,5.0,58.0,1.0,55.0,0.05001667,0.033344448,0.0,0.0,0,1,0,1,0,0,0,0,0
4473.0,11.0,5.0,703.955,25.0,9.99,44.95,599.49,7.0,9.99,44.95,129.91,5.0,800.0,456.0,29.0,17.0,60.0,2.0,17.0,0.082641564,0.07419315,55.0,14.0,0,1,0,1,0,0,0,0,1
4474.0,11.0,5.0,161.58700000000002,1.0,19.99,19.99,19.99,1.0,19.99,19.99,19.99,1.0,300.0,583.0,1.0,2.0,49.0,2.0,28.0,0.022975678,0.025031287,49.96,0.0,0,1,0,0,1,0,0,0,0
4475.0,11.0,5.0,3931.7340000000004,23.0,9.99,79.82,531.46,7.0,9.99,79.82,215.76,5.0,3000.0,445.0,44.0,9.0,29.0,2.0,43.0,0.10575297,0.037393663,36.0,32.99,0,1,0,1,0,0,0,0,1
4478.0,11.0,5.0,590.519,14.0,7.99,12.99,141.88,1.0,12.99,12.99,12.99,5.0,300.0,466.0,73.0,11.0,24.0,2.0,16.0,0.053607937,0.025956692,79.96,79.96,0,1,0,1,0,0,0,0,1
4479.0,11.0,5.0,23.625,3.0,39.99,39.99,119.97,1.0,39.99,39.99,39.99,2.0,7500.0,544.0,216.0,23.0,38.0,2.0,11.0,0.05292212,0.06276338,53.4,13.4,0,1,0,1,0,0,0,0,0
4480.0,11.0,5.0,40.675,5.0,7.99,39.99,77.95,5.0,7.99,39.99,77.95,1.0,800.0,507.0,44.0,8.0,36.0,1.0,49.0,0.036823567,0.015396459,35.0,0.0,0,1,0,0,1,0,0,0,0
4484.0,11.0,5.0,309.377,17.0,69.99,129.99,1329.87,3.0,69.99,129.99,269.97,5.0,5500.0,464.0,118.0,12.0,42.0,2.0,15.0,0.028579593,0.028579593,0.0,0.0,0,1,0,1,0,0,0,0,1
4488.0,11.0,5.0,325.26,4.0,59.99,59.99,119.98,1.0,59.99,59.99,59.99,1.0,200.0,438.0,169.0,10.0,44.0,1.0,74.0,0.0057342346,0.00400016,210.0,0.0,0,1,0,1,0,0,0,0,0
4500.0,11.0,5.0,2709.2529999999997,53.0,4.99,35.95,645.47,3.0,4.99,22.99,47.97,1.0,1500.0,548.0,234.0,5.0,44.0,2.0,11.0,0.12600654,0.16465065,9.0,0.0,0,1,0,0,1,0,0,0,0
4502.0,11.0,5.0,9737.834,16.0,19.99,24.99,84.96,1.0,19.99,19.99,19.99,2.0,2900.0,502.0,121.0,9.0,74.0,1.0,22.0,0.008334028,0.008334028,0.0,0.0,0,1,0,1,0,0,0,0,0
4504.0,11.0,5.0,3092.6,14.0,12.0,60.0,406.99,4.0,12.0,60.0,147.0,1.0,1100.0,531.0,56.0,10.0,60.0,2.0,11.0,0.1429766,0.08242081,14.0,8.0,0,1,0,1,0,0,0,0,0
4506.0,11.0,5.0,68.408,3.0,89.99,99.99,279.97,1.0,89.99,89.99,89.99,1.0,600.0,80.0,39.0,0.0,40.0,2.0,14.0,0.055876214,0.05815718,26.0,26.0,0,1,0,1,0,0,0,0,0
4508.0,11.0,5.0,1049.858,8.0,549.99,549.99,2199.96,2.0,549.99,549.99,1099.98,1.0,2500.0,531.0,274.0,5.0,50.0,2.0,33.0,0.05899208,0.04763039,35.0,2.0100002,0,1,0,0,1,0,0,0,0
4513.0,11.0,5.0,1014.1,4.0,7.99,34.99,85.96,2.0,7.99,34.99,42.98,5.0,400.0,489.0,84.0,11.0,26.0,2.0,151.0,0.021702824,0.016669445,45.0,0.0,0,1,0,1,0,0,0,0,1
4519.0,11.0,5.0,4460.448,42.0,49.95,144.99,1628.61,4.0,49.95,79.99,264.92,5.0,300.0,444.0,103.0,19.0,27.0,2.0,10.0,0.07537057,0.060642812,10.0,3.0,0,1,0,1,0,0,0,0,1
4520.0,11.0,5.0,856.7810000000001,4.0,4.99,7.0,18.98,4.0,4.99,7.0,18.98,1.0,800.0,569.0,73.0,3.0,44.0,2.0,156.0,0.03992044,0.049834438,45.96,45.96,0,1,0,0,0,0,1,0,0
4521.0,11.0,5.0,864.75,9.0,19.32,38.64,210.03,2.0,19.32,37.81,57.13,1.0,800.0,557.0,38.0,2.0,31.0,2.0,133.0,0.0014836795,0.0013351135,150.0,0.0,0,1,0,0,1,0,0,0,0
4522.0,11.0,5.0,16079.825,47.0,9.99,69.99,1409.55,15.0,9.99,59.99,484.85,5.0,5000.0,447.0,38.0,93.0,43.0,2.0,10.0,0.009926347,0.025006251,445.0,0.0,0,1,0,1,0,0,0,0,1
4525.0,11.0,5.0,814.177,10.0,139.99,269.99,2489.9,1.0,269.99,269.99,269.99,4.0,0.0,445.0,23.0,11.0,28.0,1.0,421.0,0.06719808,0.06636661,26.99,21.99,0,1,0,1,0,0,0,0,0
4526.0,11.0,5.0,952.921,9.0,24.99,89.99,423.74,1.0,79.99,79.99,79.99,1.0,2500.0,537.0,362.0,3.0,63.0,1.0,12.0,0.06671114,0.06671114,0.0,0.0,0,1,0,1,0,0,0,0,0
4528.0,11.0,5.0,410.635,12.0,14.99,24.99,224.88,4.0,14.99,24.99,79.96,5.0,13000.0,539.0,146.0,32.0,52.0,2.0,15.0,0.08007515,0.08006405,21.0,10.0,0,1,0,1,0,0,0,0,1
4530.0,11.0,5.0,739.775,10.0,379.0,699.0,5650.0,1.0,599.0,599.0,599.0,4.0,300.0,470.0,58.0,0.0,20.0,1.0,34.0,0.046905324,0.048988733,92.0,17.960001,0,1,0,1,0,0,0,0,0
4532.0,11.0,5.0,10371.526,134.0,6.99,59.99,2291.41,6.0,6.99,39.95,115.86,5.0,3000.0,550.0,45.0,25.0,29.0,2.0,40.0,0.008803661,0.0072886664,309.0,270.0,0,1,0,1,0,0,0,0,1
4536.0,11.0,5.0,449.936,9.0,7.5,59.99,347.42,2.0,29.99,59.99,89.98,1.0,1200.0,504.0,9.0,52.0,37.0,1.0,10.0,0.040065564,0.033344448,17.0,0.0,0,1,0,1,0,0,0,0,0
4541.0,11.0,5.0,695.176,28.0,3.99,34.99,802.72,3.0,3.99,29.99,63.97,5.0,2300.0,541.0,79.0,9.0,33.0,2.0,19.0,0.048499547,0.050025012,60.0,0.0,0,1,0,1,0,0,0,0,1
4548.0,11.0,5.0,438.37699999999995,15.0,19.0,49.99,526.89,2.0,19.0,49.99,68.99,1.0,600.0,503.0,288.0,5.0,55.0,2.0,163.0,0.04424183,0.025006251,39.99,0.0,0,1,0,0,0,0,0,1,0
4550.0,11.0,5.0,1165.64,47.0,7.0,69.95,1313.55,2.0,7.99,34.99,42.98,4.0,500.0,577.0,6.0,10.0,43.0,2.0,68.0,0.003717472,0.003717472,0.0,0.0,0,1,0,1,0,0,0,0,0
4559.0,11.0,5.0,1488.9129999999998,8.0,399.99,749.99,3799.92,1.0,399.99,399.99,399.99,1.0,300.0,70.0,121.0,2.0,65.0,1.0,460.0,0.0020000401,0.0020000401,0.0,0.0,0,1,0,1,0,0,0,0,0
4560.0,11.0,5.0,328.50699999999995,4.0,74.0,74.0,222.0,2.0,74.0,74.0,74.0,5.0,3000.0,509.0,208.0,21.0,42.0,2.0,13.0,0.02805836,0.042226646,56.0,56.0,0,1,0,1,0,0,0,0,1
4562.0,11.0,5.0,605.743,16.0,49.95,74.95,474.65,2.0,49.95,74.95,124.9,1.0,21000.0,514.0,165.0,161.0,53.0,2.0,10.0,0.029042335,0.033342596,60.0,20.000002,0,1,0,1,0,0,0,0,0
4563.0,11.0,5.0,4243.709,11.0,279.99,279.99,1679.94,2.0,279.99,279.99,559.98,1.0,1300.0,563.0,255.0,6.0,39.0,2.0,15.0,0.040952437,0.040952437,50.0,50.0,0,1,0,1,0,0,0,0,0
4565.0,11.0,5.0,782.033,15.0,3.99,24.99,228.86,10.0,3.99,24.99,162.91,5.0,5000.0,510.0,21.0,20.0,44.0,1.0,10.0,0.08340831,0.097943194,36.95,10.01,0,1,0,1,0,0,0,0,1
4566.0,11.0,5.0,2197.196,15.0,6.99,39.99,350.85,6.0,6.99,39.99,128.94,1.0,8500.0,534.0,103.0,27.0,42.0,2.0,18.0,0.026670223,0.013335112,0.0,0.0,0,1,0,0,1,0,0,0,0
4568.0,11.0,5.0,2928.145,44.0,3.0,64.95,899.79,8.0,10.0,47.99,235.96,5.0,2800.0,510.0,117.0,16.0,41.0,2.0,14.0,0.058699578,0.04426738,42.99,40.0,0,1,0,1,0,0,0,0,1
4569.0,11.0,5.0,8595.219000000001,70.0,9.06,69.95,2457.32,8.0,9.99,59.99,304.88,1.0,1100.0,504.0,17.0,19.0,32.0,2.0,130.0,0.03862247,0.034298897,52.910004,50.910004,0,1,0,1,0,0,0,0,0
4570.0,11.0,5.0,1640.017,29.0,8.99,60.0,384.84,2.0,19.99,19.99,39.98,1.0,2800.0,575.0,156.0,18.0,40.0,2.0,30.0,0.14502792,0.083333336,58.0,56.0,0,1,0,0,1,0,0,0,0
4587.0,11.0,5.0,132.885,3.0,29.99,29.99,59.98,1.0,29.99,29.99,29.99,5.0,1000.0,553.0,9.0,17.0,36.0,2.0,19.0,0.028348116,0.050025012,63.0,0.0,0,1,0,1,0,0,0,0,1
4588.0,11.0,5.0,68.434,2.0,6.0,6.0,12.0,2.0,6.0,6.0,12.0,1.0,1000.0,614.0,117.0,11.0,60.0,2.0,17.0,0.13488309,0.05045045,33.99,33.99,0,1,0,0,1,0,0,0,0
4592.0,11.0,5.0,403.286,7.0,54.99,54.99,219.96,1.0,54.99,54.99,54.99,5.0,9000.0,536.0,191.0,91.0,64.0,2.0,19.0,0.009077801,0.0062503903,70.00001,0.0,0,1,0,1,0,0,0,0,1
4595.0,11.0,5.0,280.71299999999997,4.0,19.99,19.99,79.96,1.0,19.99,19.99,19.99,5.0,2400.0,520.0,324.0,14.0,50.0,2.0,11.0,0.056334507,0.035344016,20.090002,20.090002,0,1,0,1,0,0,0,0,1
4597.0,11.0,5.0,890.363,15.0,29.99,579.99,2669.9,2.0,29.99,329.99,359.98,5.0,10700.0,520.0,207.0,78.0,53.0,2.0,27.0,0.031428337,0.030799016,147.04001,127.04001,0,1,0,1,0,0,0,0,1
4598.0,11.0,5.0,888.3910000000001,14.0,12.99,12.99,129.9,1.0,12.99,12.99,12.99,5.0,1000.0,510.0,96.0,8.0,36.0,1.0,69.0,0.12731902,0.050025012,4.99,0.0,0,1,0,1,0,0,0,0,1
4599.0,11.0,5.0,2175.2929999999997,21.0,0.99,279.99,2790.8,3.0,99.99,209.99,449.97,1.0,4000.0,555.0,147.0,14.0,47.0,2.0,13.0,0.032963865,0.04707544,160.0,15.0,0,1,0,1,0,0,0,0,0
4605.0,11.0,5.0,849.3560000000001,29.0,24.99,79.95,1159.59,4.0,29.99,79.95,194.92,5.0,800.0,444.0,84.0,3.0,29.0,1.0,13.0,0.03560246,0.042390846,42.99,35.0,0,1,0,1,0,0,0,0,1
4606.0,11.0,5.0,314.41,4.0,29.99,29.99,119.96,2.0,29.99,29.99,59.98,5.0,6000.0,501.0,103.0,18.0,32.0,2.0,20.0,0.15849435,0.12297287,26.99,9.99,0,1,0,1,0,0,0,0,1
4608.0,11.0,5.0,3509.7009999999996,16.0,7.99,17.99,156.89,3.0,14.99,14.99,14.99,5.0,1100.0,472.0,171.0,13.0,33.0,2.0,221.0,0.02334025,0.026350461,80.05,0.0,0,1,0,1,0,0,0,0,1
4609.0,11.0,5.0,670.743,13.0,8.99,19.99,169.88,6.0,11.99,19.99,97.94,5.0,2500.0,536.0,271.0,14.0,52.0,2.0,13.0,0.0360026,0.041764632,122.00001,49.99,0,1,0,1,0,0,0,0,1
4610.0,11.0,5.0,3007.664,54.0,9.99,139.99,1825.28,1.0,29.99,29.99,29.99,1.0,600.0,458.0,44.0,0.0,22.0,2.0,28.0,0.016734505,0.04154549,346.0,96.0,0,1,0,1,0,0,0,0,0
4611.0,11.0,5.0,498.173,30.0,9.99,39.99,609.7,11.0,9.99,29.99,216.89,5.0,300.0,405.0,1.0,1.0,42.0,1.0,56.0,0.029460507,0.013073605,130.0,127.00001,0,1,0,1,0,0,0,0,1
4614.0,11.0,5.0,274.868,4.0,399.99,399.99,799.98,1.0,399.99,399.99,399.99,5.0,2600.0,507.0,67.0,11.0,53.0,1.0,197.0,0.06126933,0.10004287,32.99,6.99,0,1,0,1,0,0,0,0,1
4619.0,11.0,5.0,109.01299999999999,1.0,39.99,39.99,39.99,1.0,39.99,39.99,39.99,5.0,1500.0,525.0,203.0,14.0,55.0,2.0,26.0,0.0030770178,0.0033334445,50.0,0.0,0,1,0,1,0,0,0,0,1
4621.0,11.0,5.0,1215.599,6.0,4.99,39.99,94.95,2.0,4.99,39.99,44.98,2.0,600.0,558.0,48.0,7.0,51.0,2.0,42.0,0.012405526,0.009804883,216.0,176.0,0,1,0,1,0,0,0,0,0
4623.0,11.0,5.0,882.447,13.0,29.99,39.99,269.92,2.0,29.99,39.99,69.98,5.0,2100.0,577.0,166.0,43.0,43.0,1.0,48.0,0.07162469,0.032268472,37.0,37.0,0,1,0,1,0,0,0,0,1
4624.0,11.0,5.0,446.66900000000004,2.0,99.99,99.99,199.98,1.0,99.99,99.99,99.99,3.0,800.0,475.0,242.0,11.0,68.0,1.0,29.0,0.00591716,0.00591716,0.0,0.0,0,1,0,1,0,0,0,0,0
4626.0,11.0,5.0,1258.126,35.0,9.99,159.95,693.72,3.0,9.99,39.99,67.97,5.0,3300.0,541.0,246.0,14.0,44.0,2.0,40.0,0.020004,0.020004,0.0,0.0,0,1,0,1,0,0,0,0,1
4631.0,11.0,5.0,61.582,2.0,59.99,59.99,119.98,1.0,59.99,59.99,59.99,1.0,5000.0,423.0,1.0,0.0,45.0,1.0,13.0,0.025006251,0.025006251,0.0,0.0,0,1,0,1,0,0,0,0,0
4632.0,11.0,5.0,98.62,3.0,9.99,14.99,39.97,1.0,14.99,14.99,14.99,2.0,2000.0,436.0,360.0,14.0,65.0,1.0,53.0,0.025006251,0.025006251,0.0,0.0,0,1,0,1,0,0,0,0,0
4637.0,11.0,5.0,37.109,2.0,5.99,9.99,15.98,2.0,5.99,9.99,15.98,1.0,500.0,444.0,2.0,2.0,35.0,1.0,10.0,0.040412106,0.072919264,165.0,25.0,0,1,0,0,1,0,0,0,0
4639.0,11.0,5.0,2350.644,66.0,1.0,199.99,780.81,8.0,4.0,59.99,212.95,5.0,9500.0,521.0,206.0,18.0,42.0,2.0,22.0,0.019614767,0.020004,19.96,0.0,0,1,0,1,0,0,0,0,1
4660.0,11.0,5.0,14987.333,9.0,9.99,14.99,104.91,7.0,9.99,14.99,79.93,5.0,4000.0,524.0,164.0,18.0,38.0,1.0,41.0,0.050109424,0.048216008,294.0,17.0,0,1,0,1,0,0,0,0,1
4662.0,11.0,5.0,372.01099999999997,7.0,6.99,19.99,100.93,2.0,6.99,19.99,26.98,5.0,2600.0,463.0,60.0,14.0,50.0,1.0,18.0,0.0025000626,0.0025000626,0.0,0.0,0,1,0,1,0,0,0,0,1
4663.0,11.0,5.0,166.328,2.0,29.99,29.99,59.98,2.0,29.99,29.99,59.98,5.0,2100.0,501.0,127.0,16.0,42.0,2.0,11.0,0.061535165,0.05558644,5.0,0.0,0,1,0,1,0,0,0,0,1
4666.0,11.0,5.0,200.99599999999998,6.0,22.99,44.99,170.94,2.0,22.99,24.99,47.98,1.0,4000.0,537.0,213.0,9.0,40.0,2.0,61.0,0.06233391,0.06157635,15.0,5.0,0,1,0,1,0,0,0,0,0
4670.0,11.0,5.0,96.03399999999999,1.0,11.99,11.99,11.99,1.0,11.99,11.99,11.99,1.0,4500.0,571.0,304.0,3.0,77.0,2.0,84.0,0.014087311,0.012182988,570.0,570.0,0,1,0,0,1,0,0,0,0
4679.0,12.0,5.0,894.1089999999999,33.0,3.0,39.99,140.99,4.0,3.0,39.99,49.99,5.0,300.0,435.0,71.0,14.0,42.0,2.0,22.0,0.1429184,0.040016007,5.0,0.0,0,1,0,1,0,0,0,0,1
4682.0,12.0,5.0,197.549,11.0,3.99,49.99,209.89,11.0,3.99,49.99,209.89,5.0,300.0,512.0,2.0,0.0,31.0,2.0,32.0,0.059864875,0.05828638,12.5,12.5,0,1,0,1,0,0,0,0,1
4683.0,12.0,5.0,604.867,23.0,20.0,79.99,1084.83,2.0,49.99,64.99,114.98,1.0,1500.0,484.0,409.0,13.0,50.0,1.0,35.0,0.03413449,0.026408914,59.949997,59.949997,0,1,0,1,0,0,0,0,0
4684.0,12.0,5.0,2141.7039999999997,15.0,749.9,959.9,12958.86,4.0,809.9,909.9,3439.69,2.0,1400.0,525.0,113.0,4.0,31.0,2.0,22.0,0.020878578,0.017745083,122.00001,115.00001,0,1,0,1,0,0,0,0,0
4695.0,12.0,5.0,829.99,31.0,7.99,13.99,307.55,2.0,9.99,9.99,19.98,5.0,500.0,441.0,59.0,15.0,55.0,1.0,20.0,0.040016007,0.040016007,10.0,10.0,0,1,0,1,0,0,0,0,1
4698.0,12.0,5.0,476.722,6.0,14.99,14.99,89.94,2.0,14.99,14.99,29.98,4.0,600.0,70.0,14.0,3.0,38.0,2.0,264.0,0.035951074,0.046175156,37.5,27.500002,0,1,0,1,0,0,0,0,0
4700.0,12.0,5.0,638.102,8.0,29.99,59.99,429.88,1.0,59.99,59.99,59.99,2.0,4000.0,547.0,75.0,13.0,55.0,2.0,55.0,0.02857796,0.050025012,80.0,0.0,0,1,0,1,0,0,0,0,0
4707.0,12.0,5.0,2149.763,9.0,29.99,69.99,369.92,2.0,29.99,49.99,79.98,5.0,1400.0,552.0,328.0,4.0,67.0,1.0,38.0,0.03602358,0.034354057,40.0,40.0,0,1,0,1,0,0,0,0,1
4713.0,12.0,5.0,172.03400000000002,3.0,14.99,14.99,29.98,1.0,14.99,14.99,14.99,5.0,2500.0,458.0,27.0,53.0,32.0,1.0,10.0,0.030159846,0.07147963,117.00001,2.0,0,1,0,1,0,0,0,0,1
4716.0,12.0,5.0,17806.135,187.0,3.99,63.99,3912.51,14.0,3.99,34.99,208.88,1.0,2000.0,478.0,64.0,4.0,46.0,2.0,72.0,0.016634217,0.08006406,216.99,7.0,0,1,0,0,1,0,0,0,1
4719.0,12.0,5.0,204.91099999999997,5.0,49.95,49.95,249.75,2.0,49.95,49.95,99.9,4.0,600.0,487.0,13.0,17.0,40.0,1.0,12.0,0.19686724,0.20040081,34.96,0.0,0,1,0,1,0,0,0,0,0
4721.0,12.0,5.0,194.157,2.0,23.99,23.99,47.98,1.0,23.99,23.99,23.99,1.0,1400.0,521.0,121.0,14.0,43.0,2.0,67.0,0.050025012,0.050025012,0.0,0.0,0,1,0,1,0,0,0,0,0
4722.0,12.0,5.0,625.4169999999999,29.0,3.99,12.99,250.76,5.0,7.0,12.99,48.96,1.0,4000.0,593.0,25.0,13.0,34.0,2.0,60.0,0.07111992,0.07111992,12.0,12.0,0,1,0,0,0,0,1,0,0
4724.0,12.0,5.0,8180.73,136.0,1.0,60.0,1472.74,2.0,3.0,7.0,10.0,5.0,200.0,406.0,132.0,5.0,32.0,2.0,31.0,0.012932428,0.012202562,39.999996,39.999996,0,1,0,1,0,0,0,0,1
4729.0,12.0,5.0,694.057,10.0,54.99,59.99,584.9,3.0,54.99,59.99,174.97,5.0,8500.0,529.0,222.0,16.0,49.0,2.0,16.0,0.011667251,0.00500025,0.0,0.0,0,1,0,1,0,0,0,0,1
