sessionNo|startHour|startWeekday|duration|cCount|cMinPrice|cMaxPrice|cSumPrice|bCount|bMinPrice|bMaxPrice|bSumPrice|bStep|onlineStatus|availability|customerNo|maxVal|customerScore|accountLifetime|payments|age|address|lastOrder
4421|23|7|2333.636|7|29.99|659.99|1989.93|5|29.99|659.99|779.95|5|y|completely orderable|?|?|?|?|?|?|?|?
4422|23|7|3.119|2|99.99|99.99|199.98|1|99.99|99.99|99.99|?|?|?|?|?|?|?|?|?|?|?
4423|23|7|48.628|3|3.99|5.0|13.99|1|5.0|5.0|5.0|?|?|?|27156|1400|512|222|19|49|1|16
4423|23|7|391.978|9|3.99|19.99|86.93|2|5.0|19.99|24.99|?|?|?|27156|1400|512|222|19|49|1|16
4423|23|7|417.301|13|3.99|19.99|166.89|3|5.0|19.99|44.98|?|?|?|27156|1400|512|222|19|49|1|16
4423|23|7|504.839|17|3.99|19.99|216.88|4|5.0|19.99|54.98|?|?|?|27156|1400|512|222|19|49|1|16
4423|23|7|1848.284|38|3.99|34.99|466.68|5|4.99|19.99|59.97|?|?|?|27156|1400|512|222|19|49|1|16
4423|23|7|2447.555|48|3.99|79.99|799.58|6|4.99|19.99|79.96|?|?|?|27156|1400|512|222|19|49|1|16
4423|23|7|2638.597|50|3.99|79.99|847.56|7|4.99|35.99|115.95|?|?|?|27156|1400|512|222|19|49|1|16
4423|23|7|2655.797|50|3.99|79.99|847.56|7|4.99|35.99|115.95|2|y|completely orderable|27156|1400|512|222|19|49|1|16
4423|23|7|2684.432|50|3.99|79.99|847.56|7|4.99|35.99|115.95|2|y|completely orderable|27156|1400|512|222|19|49|1|16
4423|23|7|2700.052|50|3.99|79.99|847.56|7|4.99|35.99|115.95|1|y|completely orderable|27156|1400|512|222|19|49|1|16
4423|23|7|2733.99|50|3.99|79.99|847.56|7|4.99|35.99|115.95|2|y|completely orderable|27156|1400|512|222|19|49|1|16
4423|23|7|2754.13|50|3.99|79.99|847.56|7|4.99|35.99|115.95|?|y|completely orderable|27156|1400|512|222|19|49|1|16
4424|23|7|0.0|1|99.99|99.99|99.99|1|99.99|99.99|99.99|?|?|?|?|?|?|?|?|?|?|?
4424|23|7|0.0|2|99.99|129.99|229.98|2|99.99|129.99|229.98|?|?|?|?|?|?|?|?|?|?|?
4424|23|7|0.0|3|99.99|169.0|398.98|3|99.99|169.0|398.98|?|?|?|?|?|?|?|?|?|?|?
4425|23|7|228.56|11|49.99|49.99|549.89|1|49.99|49.99|49.99|?|?|?|27157|1800|482|115|40|36|2|17
4425|23|7|435.186|16|49.99|59.99|809.84|2|49.99|49.99|99.98|?|?|?|27157|1800|482|115|40|36|2|17
4425|23|7|546.426|18|49.99|59.99|909.82|2|49.99|49.99|99.98|2|y|completely orderable|27157|1800|482|115|40|36|2|17
4425|23|7|575.969|18|49.99|59.99|909.82|2|49.99|49.99|99.98|?|y|completely orderable|27157|1800|482|115|40|36|2|17
4425|23|7|586.678|18|49.99|59.99|909.82|2|49.99|49.99|99.98|4|y|completely orderable|27157|1800|482|115|40|36|2|17
4425|23|7|621.362|18|49.99|59.99|909.82|2|49.99|49.99|99.98|?|y|completely orderable|27157|1800|482|115|40|36|2|17
4426|23|7|281.829|9|9.99|13.99|110.91|1|9.99|9.99|9.99|?|?|?|27158|600|521|219|1|43|2|53
4426|23|7|462.199|17|9.99|14.99|217.83|2|9.99|13.99|23.98|?|?|?|27158|600|521|219|1|43|2|53
4426|23|7|3020.247|37|9.99|14.99|348.73|3|9.99|13.99|33.97|?|?|?|27158|600|521|219|1|43|2|53
4426|23|7|3768.714|37|9.99|14.99|348.73|3|9.99|13.99|33.97|2|y|completely orderable|27158|600|521|219|1|43|2|53
4426|23|7|3802.498|37|9.99|14.99|348.73|3|9.99|13.99|33.97|?|y|completely orderable|27158|600|521|219|1|43|2|53
4426|23|7|3859.179|37|9.99|14.99|348.73|3|9.99|13.99|33.97|1|y|completely orderable|27158|600|521|219|1|43|2|53
4426|23|7|3874.625|37|9.99|14.99|348.73|3|9.99|13.99|33.97|1|y|completely orderable|27158|600|521|219|1|43|2|53
4426|23|7|3906.948|37|9.99|14.99|348.73|3|9.99|13.99|33.97|?|y|completely orderable|27158|600|521|219|1|43|2|53
4426|23|7|3914.653|37|9.99|14.99|348.73|3|9.99|13.99|33.97|4|y|completely orderable|27158|600|521|219|1|43|2|53
4426|23|7|4005.034|37|9.99|14.99|348.73|3|9.99|13.99|33.97|?|y|completely orderable|27158|600|521|219|1|43|2|53
4427|23|7|731.147|11|333.0|399.99|3997.95|1|333.0|333.0|333.0|?|?|?|?|?|?|?|?|?|?|?
4427|23|7|744.381|11|333.0|399.99|3997.95|1|333.0|333.0|333.0|1|y|completely orderable|?|?|?|?|?|?|?|?
4427|23|7|1505.06|19|333.0|399.99|6996.9|2|333.0|399.99|732.99|?|?|?|?|?|?|?|?|?|?|?
4427|23|7|1512.545|19|333.0|399.99|6996.9|2|333.0|399.99|732.99|1|y|completely orderable|?|?|?|?|?|?|?|?
4427|23|7|1538.591|21|333.0|399.99|7796.88|3|333.0|399.99|1132.98|?|?|?|?|?|?|?|?|?|?|?
4427|23|7|1546.334|21|333.0|399.99|7796.88|3|333.0|399.99|1132.98|1|y|completely orderable|?|?|?|?|?|?|?|?
4428|23|7|844.524|51|7.0|14.99|121.86|1|11.96|11.96|11.96|?|?|?|?|?|?|?|?|?|?|?
4428|23|7|859.854|51|7.0|14.99|121.86|1|11.96|11.96|11.96|2|y|completely orderable|?|?|?|?|?|?|?|?
4428|23|7|883.348|51|7.0|14.99|121.86|1|11.96|11.96|11.96|2|y|completely orderable|?|?|?|?|?|?|?|?
4428|23|7|895.19|51|7.0|14.99|121.86|1|11.96|11.96|11.96|2|y|completely orderable|?|?|?|?|?|?|?|?
4428|23|7|1846.187|61|5.95|14.99|190.06|2|11.96|14.95|26.91|?|?|?|?|?|?|?|?|?|?|?
4429|23|7|183.306|4|29.99|29.99|119.96|1|29.99|29.99|29.99|?|?|?|?|?|?|?|?|?|?|?
4429|23|7|273.85|4|29.99|29.99|119.96|1|29.99|29.99|29.99|1|y|completely orderable|?|?|?|?|?|?|?|?
4430|23|7|53.261|2|169.99|169.99|339.98|1|169.99|169.99|169.99|?|?|?|?|?|?|?|?|?|?|?
4430|23|7|1170.693|11|39.99|169.99|1679.89|1|169.99|169.99|169.99|1|y|completely orderable|?|?|?|?|?|?|?|?
4430|23|7|1199.638|11|39.99|169.99|1679.89|1|169.99|169.99|169.99|?|y|completely orderable|?|?|?|?|?|?|?|?
4431|23|7|125.657|7|29.99|79.99|349.95|1|79.99|79.99|79.99|?|?|?|27159|800|476|28|9|30|2|230
4432|23|7|0.0|1|6.99|6.99|6.99|1|6.99|6.99|6.99|?|?|?|?|?|?|?|?|?|?|?
4432|23|7|8.077|1|6.99|6.99|6.99|1|6.99|6.99|6.99|3|y|completely orderable|?|?|?|?|?|?|?|?
4432|23|7|18.719|1|6.99|6.99|6.99|1|6.99|6.99|6.99|4|y|completely orderable|?|?|?|?|?|?|?|?
4432|23|7|29.817|1|6.99|6.99|6.99|1|6.99|6.99|6.99|5|y|completely orderable|?|?|?|?|?|?|?|?
4433|23|7|123.908|6|37.99|44.99|262.94|1|44.99|44.99|44.99|?|?|?|27160|800|481|361|7|52|2|35
4433|23|7|345.41|9|29.99|44.99|352.91|2|29.99|44.99|74.98|?|?|?|27160|800|481|361|7|52|2|35
4433|23|7|463.22|14|24.99|44.99|482.86|3|24.99|44.99|99.97|?|?|?|27160|800|481|361|7|52|2|35
4433|23|7|509.25|17|6.99|44.99|503.83|4|6.99|44.99|106.96|?|?|?|27160|800|481|361|7|52|2|35
4433|23|7|719.818|17|6.99|44.99|503.83|4|6.99|44.99|106.96|2|y|completely orderable|27160|800|481|361|7|52|2|35
4433|23|7|817.724|17|6.99|44.99|503.83|4|6.99|44.99|106.96|?|y|completely orderable|27160|800|481|361|7|52|2|35
4433|23|7|853.672|17|6.99|44.99|503.83|4|6.99|44.99|106.96|4|y|completely orderable|27160|800|481|361|7|52|2|35
4433|23|7|905.131|17|6.99|44.99|503.83|4|6.99|44.99|106.96|4|y|completely orderable|27160|800|481|361|7|52|2|35
4433|23|7|924.438|17|6.99|44.99|503.83|4|6.99|44.99|106.96|4|y|completely orderable|27160|800|481|361|7|52|2|35
4433|23|7|950.271|17|6.99|44.99|503.83|4|6.99|44.99|106.96|4|y|completely orderable|27160|800|481|361|7|52|2|35
4433|23|7|953.521|17|6.99|44.99|503.83|4|6.99|44.99|106.96|4|y|completely orderable|27160|800|481|361|7|52|2|35
4433|23|7|955.601|17|6.99|44.99|503.83|4|6.99|44.99|106.96|?|y|completely orderable|27160|800|481|361|7|52|2|35
4433|23|7|962.885|17|6.99|44.99|503.83|4|6.99|44.99|106.96|?|y|completely orderable|27160|800|481|361|7|52|2|35
4433|23|7|996.944|17|6.99|44.99|503.83|4|6.99|44.99|106.96|?|y|completely orderable|27160|800|481|361|7|52|2|35
4433|23|7|1031.292|17|6.99|44.99|503.83|4|6.99|44.99|106.96|4|y|completely orderable|27160|800|481|361|7|52|2|35
4433|23|7|1074.753|17|6.99|44.99|503.83|4|6.99|44.99|106.96|?|y|completely orderable|27160|800|481|361|7|52|2|35
4434|23|7|116.043|7|19.9|29.99|169.57|1|29.99|29.99|29.99|?|?|?|?|?|?|?|?|?|?|?
4434|23|7|122.113|7|19.9|29.99|169.57|1|29.99|29.99|29.99|2|y|completely orderable|?|?|?|?|?|?|?|?
4434|23|7|126.33|7|19.9|29.99|169.57|1|29.99|29.99|29.99|1|y|completely orderable|?|?|?|?|?|?|?|?
4434|23|7|134.318|7|19.9|29.99|169.57|1|29.99|29.99|29.99|1|y|completely orderable|?|?|?|?|?|?|?|?
4434|23|7|143.087|7|19.9|29.99|169.57|1|29.99|29.99|29.99|2|y|completely orderable|?|?|?|?|?|?|?|?
4434|23|7|145.715|7|19.9|29.99|169.57|1|29.99|29.99|29.99|1|y|completely orderable|?|?|?|?|?|?|?|?
4434|23|7|148.492|7|19.9|29.99|169.57|1|29.99|29.99|29.99|2|y|completely orderable|?|?|?|?|?|?|?|?
4434|23|7|220.713|10|19.9|29.99|259.54|2|29.99|29.99|59.98|?|?|?|?|?|?|?|?|?|?|?
4434|23|7|229.579|10|19.9|29.99|259.54|2|29.99|29.99|59.98|2|y|completely orderable|?|?|?|?|?|?|?|?
4434|23|7|238.947|10|19.9|29.99|259.54|2|29.99|29.99|59.98|2|y|completely orderable|?|?|?|?|?|?|?|?
4434|23|7|243.06|10|19.9|29.99|259.54|2|29.99|29.99|59.98|2|y|completely orderable|?|?|?|?|?|?|?|?
4434|23|7|255.758|10|19.9|29.99|259.54|2|29.99|29.99|59.98|1|y|completely orderable|?|?|?|?|?|?|?|?
4434|23|7|296.669|11|19.9|29.99|289.53|2|29.99|29.99|59.98|1|y|completely orderable|?|?|?|?|?|?|?|?
4434|23|7|317.572|11|19.9|29.99|289.53|2|29.99|29.99|59.98|1|y|?|?|?|?|?|?|?|?|?
4434|23|7|325.177|11|19.9|29.99|289.53|2|29.99|29.99|59.98|1|y|?|?|?|?|?|?|?|?|?
4435|23|7|274.906|12|3.0|69.9|143.89|1|5.0|5.0|5.0|?|?|?|27161|4000|564|71|8|35|2|43
4435|23|7|300.607|15|3.0|69.9|158.89|2|5.0|5.0|10.0|?|?|?|27161|4000|564|71|8|35|2|43
4436|23|7|110.349|5|9.99|9.99|19.98|1|9.99|9.99|9.99|?|?|?|27162|2900|577|223|20|40|2|14
4436|23|7|208.984|8|9.99|14.99|49.96|2|9.99|14.99|24.98|?|?|?|27162|2900|577|223|20|40|2|14
4437|23|7|1215.84|5|299.95|379.0|1815.95|1|379.0|379.0|379.0|?|?|?|?|?|?|?|?|?|?|?
4437|23|7|1229.181|5|299.95|379.0|1815.95|1|379.0|379.0|379.0|2|y|completely orderable|?|?|?|?|?|?|?|?
4437|23|7|1747.499|5|299.95|379.0|1815.95|1|379.0|379.0|379.0|2|y|completely orderable|?|?|?|?|?|?|?|?
4437|23|7|1887.749|5|299.95|379.0|1815.95|1|379.0|379.0|379.0|3|y|completely orderable|?|?|?|?|?|?|?|?
4437|23|7|1973.665|5|299.95|379.0|1815.95|1|379.0|379.0|379.0|4|y|completely orderable|?|?|?|?|?|?|?|?
4437|23|7|2109.99|5|299.95|379.0|1815.95|1|379.0|379.0|379.0|4|y|completely orderable|?|?|?|?|?|?|?|?
4437|23|7|2128.64|5|299.95|379.0|1815.95|1|379.0|379.0|379.0|4|y|completely orderable|?|?|?|?|?|?|?|?
4437|23|7|2148.339|5|299.95|379.0|1815.95|1|379.0|379.0|379.0|4|y|completely orderable|?|?|?|?|?|?|?|?
4437|23|7|2556.617|5|299.95|379.0|1815.95|1|379.0|379.0|379.0|4|y|completely orderable|?|?|?|?|?|?|?|?
4437|23|7|2582.78|5|299.95|379.0|1815.95|1|379.0|379.0|379.0|5|y|completely orderable|?|?|?|?|?|?|?|?
4437|23|7|3969.689|5|299.95|379.0|1815.95|1|379.0|379.0|379.0|5|y|completely orderable|?|?|?|?|?|?|?|?
4437|23|7|3992.55|5|299.95|379.0|1815.95|1|379.0|379.0|379.0|4|y|completely orderable|?|?|?|?|?|?|?|?
4437|23|7|4002.652|5|299.95|379.0|1815.95|1|379.0|379.0|379.0|4|y|completely orderable|?|?|?|?|?|?|?|?
4437|23|7|4036.375|5|299.95|379.0|1815.95|1|379.0|379.0|379.0|4|y|completely orderable|?|?|?|?|?|?|?|?
4437|23|7|4045.292|5|299.95|379.0|1815.95|1|379.0|379.0|379.0|4|y|completely orderable|?|?|?|?|?|?|?|?
4437|23|7|4049.681|5|299.95|379.0|1815.95|1|379.0|379.0|379.0|4|y|completely orderable|?|?|?|?|?|?|?|?
4437|23|7|4063.721|5|299.95|379.0|1815.95|1|379.0|379.0|379.0|4|y|completely orderable|?|?|?|?|?|?|?|?
4437|23|7|4105.803|5|299.95|379.0|1815.95|1|379.0|379.0|379.0|4|y|completely orderable|?|?|?|?|?|?|?|?
4438|23|7|0.0|1|49.99|49.99|49.99|1|49.99|49.99|49.99|?|?|?|?|?|?|?|?|?|?|?
4438|23|7|19.106|1|49.99|49.99|49.99|1|49.99|49.99|49.99|1|y|completely orderable|?|?|?|?|?|?|?|?
4439|23|7|33.433|3|3.99|39.4|47.38|1|3.99|3.99|3.99|?|?|?|?|?|?|?|?|?|?|?
4440|23|7|27.321|2|349.99|349.99|699.98|1|349.99|349.99|349.99|?|?|?|27163|4000|503|303|17|53|2|82
4440|23|7|266.771|5|69.99|349.99|909.95|2|69.99|349.99|419.98|?|?|?|27163|4000|503|303|17|53|2|82
4440|23|7|533.647|9|69.99|349.99|1289.91|3|69.99|349.99|519.97|?|?|?|27163|4000|503|303|17|53|2|82
4440|23|7|1472.205|22|69.99|349.99|1289.91|3|69.99|349.99|519.97|1|y|completely orderable|27163|4000|503|303|17|53|2|82
4440|23|7|1527.86|22|69.99|349.99|1289.91|3|69.99|349.99|519.97|3|y|completely orderable|27163|4000|503|303|17|53|2|82
4440|23|7|1568.522|22|69.99|349.99|1289.91|3|69.99|349.99|519.97|4|y|completely orderable|27163|4000|503|303|17|53|2|82
4440|23|7|1603.425|22|69.99|349.99|1289.91|3|69.99|349.99|519.97|5|y|completely orderable|27163|4000|503|303|17|53|2|82
4441|23|7|649.663|15|29.99|99.95|969.37|1|29.99|29.99|29.99|?|?|?|?|?|?|?|?|?|?|?
4441|23|7|660.566|15|29.99|99.95|969.37|1|29.99|29.99|29.99|2|y|completely orderable|?|?|?|?|?|?|?|?
4441|23|7|680.449|15|29.99|99.95|969.37|1|29.99|29.99|29.99|2|y|completely orderable|?|?|?|?|?|?|?|?
4441|23|7|683.2|15|29.99|99.95|969.37|1|29.99|29.99|29.99|2|y|completely orderable|?|?|?|?|?|?|?|?
4441|23|7|699.398|15|29.99|99.95|969.37|1|29.99|29.99|29.99|2|y|completely orderable|?|?|?|?|?|?|?|?
4441|23|7|816.701|15|29.99|99.95|969.37|1|29.99|29.99|29.99|2|y|completely orderable|?|?|?|?|?|?|?|?
4441|23|7|838.191|15|29.99|99.95|969.37|1|29.99|29.99|29.99|2|y|completely orderable|?|?|?|?|?|?|?|?
4441|23|7|897.792|15|29.99|99.95|969.37|1|29.99|29.99|29.99|2|y|completely orderable|?|?|?|?|?|?|?|?
4441|23|7|923.46|15|29.99|99.95|969.37|1|29.99|29.99|29.99|2|y|completely orderable|?|?|?|?|?|?|?|?
4441|23|7|943.806|15|29.99|99.95|969.37|1|29.99|29.99|29.99|2|y|completely orderable|?|?|?|?|?|?|?|?
4441|23|7|969.987|15|29.99|99.95|969.37|1|29.99|29.99|29.99|2|y|completely orderable|?|?|?|?|?|?|?|?
4441|23|7|1021.357|15|29.99|99.95|969.37|1|29.99|29.99|29.99|1|y|completely orderable|?|?|?|?|?|?|?|?
4441|23|7|1053.784|15|29.99|99.95|969.37|1|29.99|29.99|29.99|2|y|completely orderable|?|?|?|?|?|?|?|?
4441|23|7|1073.197|15|29.99|99.95|969.37|1|29.99|29.99|29.99|2|y|completely orderable|?|?|?|?|?|?|?|?
4441|23|7|1080.069|15|29.99|99.95|969.37|1|29.99|29.99|29.99|2|y|completely orderable|?|?|?|?|?|?|?|?
4441|23|7|1118.198|15|29.99|99.95|969.37|1|29.99|29.99|29.99|2|y|completely orderable|?|?|?|?|?|?|?|?
4441|23|7|1127.12|15|29.99|99.95|969.37|1|29.99|29.99|29.99|2|y|completely orderable|?|?|?|?|?|?|?|?
4441|23|7|1137.992|15|29.99|99.95|969.37|1|29.99|29.99|29.99|2|y|completely orderable|?|?|?|?|?|?|?|?
4441|23|7|1165.251|15|29.99|99.95|969.37|1|29.99|29.99|29.99|2|y|completely orderable|?|?|?|?|?|?|?|?
4441|23|7|1203.971|15|29.99|99.95|969.37|1|29.99|29.99|29.99|3|y|completely orderable|?|?|?|?|?|?|?|?
4441|23|7|1236.642|15|29.99|99.95|969.37|1|29.99|29.99|29.99|4|y|completely orderable|?|?|?|?|?|?|?|?
4441|23|7|1244.407|15|29.99|99.95|969.37|1|29.99|29.99|29.99|5|y|completely orderable|?|?|?|?|?|?|?|?
4442|23|7|197.065|4|39.99|59.99|159.97|1|59.99|59.99|59.99|?|?|?|27164|4000|70|173|1|44|2|376
4442|23|7|262.719|6|39.99|59.99|239.95|2|39.99|59.99|99.98|?|?|?|27164|4000|70|173|1|44|2|376
4442|23|7|1003.986|27|24.95|79.95|1073.85|2|39.99|59.99|99.98|1|y|completely orderable|27164|4000|70|173|1|44|2|376
4442|23|7|1044.826|27|24.95|79.95|1073.85|2|39.99|59.99|99.98|2|y|completely orderable|27164|4000|70|173|1|44|2|376
4442|23|7|1059.871|27|24.95|79.95|1073.85|2|39.99|59.99|99.98|3|y|completely orderable|27164|4000|70|173|1|44|2|376
4442|23|7|1202.652|29|24.95|79.95|1173.83|2|39.99|59.99|99.98|1|y|completely orderable|27164|4000|70|173|1|44|2|376
4442|23|7|1220.34|30|24.95|79.95|1213.82|3|39.99|59.99|139.97|?|?|?|27164|4000|70|173|1|44|2|376
4442|23|7|1223.307|30|24.95|79.95|1213.82|3|39.99|59.99|139.97|1|y|completely orderable|27164|4000|70|173|1|44|2|376
4442|23|7|1272.64|30|24.95|79.95|1213.82|3|39.99|59.99|139.97|3|y|completely orderable|27164|4000|70|173|1|44|2|376
4442|23|7|1294.057|30|24.95|79.95|1213.82|3|39.99|59.99|139.97|4|y|completely orderable|27164|4000|70|173|1|44|2|376
4442|23|7|1328.209|30|24.95|79.95|1213.82|3|39.99|59.99|139.97|5|y|completely orderable|27164|4000|70|173|1|44|2|376
4443|23|7|33.335|5|34.99|39.99|184.95|1|34.99|34.99|34.99|?|?|?|27165|1100|439|273|19|47|2|17
4443|23|7|44.361|5|34.99|39.99|184.95|1|34.99|34.99|34.99|3|y|completely orderable|27165|1100|439|273|19|47|2|17
4443|23|7|55.594|5|34.99|39.99|184.95|1|34.99|34.99|34.99|4|y|completely orderable|27165|1100|439|273|19|47|2|17
4443|23|7|75.133|5|34.99|39.99|184.95|1|34.99|34.99|34.99|5|y|completely orderable|27165|1100|439|273|19|47|2|17
4444|23|7|1051.281|8|159.99|159.99|479.97|1|159.99|159.99|159.99|?|?|?|27166|2500|439|70|14|30|1|48
4444|23|7|1079.216|8|159.99|159.99|479.97|1|159.99|159.99|159.99|2|y|completely orderable|27166|2500|439|70|14|30|1|48
4444|23|7|1141.641|8|159.99|159.99|479.97|1|159.99|159.99|159.99|3|y|completely orderable|27166|2500|439|70|14|30|1|48
4444|23|7|1647.425|9|159.99|159.99|639.96|1|159.99|159.99|159.99|1|y|completely orderable|27166|2500|439|70|14|30|1|48
4444|23|7|1706.576|9|159.99|159.99|639.96|1|159.99|159.99|159.99|1|y|?|27166|2500|439|70|14|30|1|48
4445|23|7|52.379|11|5.0|7.0|67.0|1|7.0|7.0|7.0|?|?|?|27167|2500|577|285|14|29|2|39
4445|23|7|207.467|24|5.0|19.99|226.87|2|7.0|9.99|16.99|?|?|?|27167|2500|577|285|14|29|2|39
4445|23|7|321.06|31|5.0|19.99|295.76|3|6.99|9.99|23.98|?|?|?|27167|2500|577|285|14|29|2|39
4445|23|7|492.403|41|5.0|19.99|399.68|4|5.99|9.99|29.97|?|?|?|27167|2500|577|285|14|29|2|39
4445|23|7|812.356|65|5.0|29.99|795.98|5|5.99|12.99|42.96|?|?|?|27167|2500|577|285|14|29|2|39
4445|23|7|858.557|71|5.0|29.99|885.92|6|5.99|14.99|57.95|?|?|?|27167|2500|577|285|14|29|2|39
4445|23|7|1025.909|81|5.0|29.99|1017.82|7|5.99|14.99|70.94|?|?|?|27167|2500|577|285|14|29|2|39
4445|23|7|1638.15|106|5.0|29.99|1315.62|8|5.99|19.99|90.93|?|?|?|27167|2500|577|285|14|29|2|39
4445|23|7|1668.347|106|5.0|29.99|1315.62|8|5.99|19.99|90.93|1|n|completely orderable|27167|2500|577|285|14|29|2|39
4445|23|7|1929.616|107|5.0|29.99|1328.61|8|5.99|19.99|90.93|1|n|completely orderable|27167|2500|577|285|14|29|2|39
4445|23|7|1939.069|107|5.0|29.99|1328.61|8|5.99|19.99|90.93|2|n|completely orderable|27167|2500|577|285|14|29|2|39
4445|23|7|2070.736|107|5.0|29.99|1328.61|8|5.99|19.99|90.93|3|n|completely orderable|27167|2500|577|285|14|29|2|39
4445|23|7|2254.297|107|5.0|29.99|1328.61|8|5.99|19.99|90.93|3|n|completely orderable|27167|2500|577|285|14|29|2|39
4445|23|7|2266.337|107|5.0|29.99|1328.61|8|5.99|19.99|90.93|4|n|completely orderable|27167|2500|577|285|14|29|2|39
4445|23|7|2321.033|107|5.0|29.99|1328.61|8|5.99|19.99|90.93|5|n|completely orderable|27167|2500|577|285|14|29|2|39
4445|23|7|2337.604|107|5.0|29.99|1328.61|8|5.99|19.99|90.93|4|n|completely orderable|27167|2500|577|285|14|29|2|39
4445|23|7|2368.471|107|5.0|29.99|1328.61|8|5.99|19.99|90.93|5|n|completely orderable|27167|2500|577|285|14|29|2|39
4446|23|7|1569.283|20|139.99|999.0|8578.81|1|299.99|299.99|299.99|?|?|?|?|?|?|?|?|?|?|?
4446|23|7|1682.908|24|139.99|999.0|10078.77|2|299.99|449.99|749.98|?|?|?|?|?|?|?|?|?|?|?
4446|23|7|1805.133|27|139.99|999.0|11428.74|3|299.99|449.99|1199.97|?|?|?|?|?|?|?|?|?|?|?
4446|23|7|1835.209|27|139.99|999.0|11428.74|3|299.99|449.99|1199.97|1|y|completely not orderable|?|?|?|?|?|?|?|?
4446|23|7|1844.602|27|139.99|999.0|11428.74|3|299.99|449.99|1199.97|1|y|?|?|?|?|?|?|?|?|?
4446|23|7|3117.357|41|139.99|999.0|18838.6|4|299.99|499.99|1699.96|?|?|?|?|?|?|?|?|?|?|?
4446|23|7|3141.3|41|139.99|999.0|18838.6|4|299.99|499.99|1699.96|1|y|completely orderable|?|?|?|?|?|?|?|?
4446|23|7|3165.195|41|139.99|999.0|18838.6|4|299.99|499.99|1699.96|1|y|completely orderable|?|?|?|?|?|?|?|?
4446|23|7|3225.971|41|139.99|999.0|18838.6|4|299.99|499.99|1699.96|1|y|completely orderable|?|?|?|?|?|?|?|?
4446|23|7|3352.344|41|139.99|999.0|18838.6|4|299.99|499.99|1699.96|1|y|completely orderable|?|?|?|?|?|?|?|?
4446|23|7|3361.697|41|139.99|999.0|18838.6|4|299.99|499.99|1699.96|2|y|completely orderable|?|?|?|?|?|?|?|?
4446|23|7|3434.46|41|139.99|999.0|18838.6|4|299.99|499.99|1699.96|2|y|completely orderable|?|?|?|?|?|?|?|?
4446|23|7|3470.132|41|139.99|999.0|18838.6|4|299.99|499.99|1699.96|2|y|completely orderable|?|?|?|?|?|?|?|?
4446|23|7|3505.067|41|139.99|999.0|18838.6|4|299.99|499.99|1699.96|2|y|completely orderable|?|?|?|?|?|?|?|?
4446|23|7|3518.384|41|139.99|999.0|18838.6|4|299.99|499.99|1699.96|2|y|completely orderable|?|?|?|?|?|?|?|?
4446|23|7|3533.966|41|139.99|999.0|18838.6|4|299.99|499.99|1699.96|2|y|completely orderable|?|?|?|?|?|?|?|?
4446|23|7|3558.643|41|139.99|999.0|18838.6|4|299.99|499.99|1699.96|2|y|completely orderable|?|?|?|?|?|?|?|?
4446|23|7|3574.178|41|139.99|999.0|18838.6|4|299.99|499.99|1699.96|2|y|completely orderable|?|?|?|?|?|?|?|?
4446|23|7|3597.576|41|139.99|999.0|18838.6|4|299.99|499.99|1699.96|2|y|completely orderable|?|?|?|?|?|?|?|?
4446|23|7|3613.797|41|139.99|999.0|18838.6|4|299.99|499.99|1699.96|2|y|completely orderable|?|?|?|?|?|?|?|?
4446|23|7|3627.451|41|139.99|999.0|18838.6|4|299.99|499.99|1699.96|2|y|completely orderable|?|?|?|?|?|?|?|?
4446|23|7|3644.536|41|139.99|999.0|18838.6|4|299.99|499.99|1699.96|3|y|completely orderable|?|?|?|?|?|?|?|?
4446|23|7|3657.78|41|139.99|999.0|18838.6|4|299.99|499.99|1699.96|3|y|completely orderable|?|?|?|?|?|?|?|?
4446|23|7|3672.295|41|139.99|999.0|18838.6|4|299.99|499.99|1699.96|3|y|completely orderable|?|?|?|?|?|?|?|?
4446|23|7|3682.9|41|139.99|999.0|18838.6|4|299.99|499.99|1699.96|3|y|completely orderable|?|?|?|?|?|?|?|?
4446|23|7|3782.254|41|139.99|999.0|18838.6|4|299.99|499.99|1699.96|4|y|completely orderable|?|?|?|?|?|?|?|?
4446|23|7|3899.96|43|4.99|999.0|18848.58|5|4.99|499.99|1704.95|?|?|?|?|?|?|?|?|?|?|?
4446|23|7|4006.34|43|4.99|999.0|18848.58|5|4.99|499.99|1704.95|3|y|mixed|?|?|?|?|?|?|?|?
4446|23|7|4083.919|45|4.99|999.0|19898.56|5|4.99|499.99|1704.95|1|y|completely orderable|?|?|?|?|?|?|?|?
4446|23|7|4175.644|45|4.99|999.0|19898.56|5|4.99|499.99|1704.95|3|y|completely orderable|?|?|?|?|?|?|?|?
4446|23|7|4185.751|45|4.99|999.0|19898.56|5|4.99|499.99|1704.95|4|y|completely orderable|?|?|?|?|?|?|?|?
4446|23|7|4241.814|45|4.99|999.0|19898.56|5|4.99|499.99|1704.95|5|y|completely orderable|?|?|?|?|?|?|?|?
4447|23|7|399.543|18|199.99|699.99|7719.82|1|399.99|399.99|399.99|?|?|?|27168|200|447|37|0|44|2|15
4447|23|7|992.742|37|99.99|699.99|14309.63|2|399.99|479.99|879.98|?|?|?|27168|200|447|37|0|44|2|15
4447|23|7|5138.167|62|6.99|699.99|20161.4|2|399.99|479.99|879.98|1|y|completely orderable|27168|200|447|37|0|44|2|15
